GAF Load Error Summary
============================================================
Total errors: 198,120
Unique error categories: 963

Error Counts by Category
------------------------------------------------------------
  187,923  Duplicate annotation entry
       4  Cannot add root-term annotation GO:0003674 for marker 'secisbp2l' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0003674 for marker 'si:dkey-71d15.2' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0003674 for marker 'spg21' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0003674 for marker 'stom' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0003674 for marker 'tdrkh' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0003674 for marker 'wwc3' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0003674 for marker 'zgc:174564' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'adpgk' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'agfg1b' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'ark2n' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'brd2a' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'cfap100' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'chka' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'cimip2b' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'gigyf2' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'jmjd7' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'lrrc61' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'mtmr4' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'ncoa5' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'pabir2' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'pals2a' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'prr15la' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'qtgal' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'rmnd1' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'rsrp1' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'tasor2' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'wwc3' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'zfand2a' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0005575 for marker 'zgc:162872' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'camlg' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'frs2b' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'gigyf2' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'mcama' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'pabir2' as there are already non-root term annotations existent.
